Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Global_active_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Space_heating,Appliances,Lighting
59.3,71.9,67.2,56.4,69.33,1323.342,5632.2,932.0,443.0,10669.0,6634.014,14888.3624,336.68469999999996
60.8,62.8,61.8,57.2,84.79,1398.164,5902.6,1020.0,413.0,11616.0,6821.9546666666665,15949.021566666666,355.17526666666663
58.4,62.2,60.1,56.4,87.59,2049.808,8698.4,4057.0,400.0,16635.0,8769.709333333332,24129.555333333334,1104.8769333333332
54.7,56.2,55.5,54.2,95.52,1665.7,7059.0,2405.0,2976.0,9708.0,8245.373333333333,18077.840533333332,1052.6285333333333
54.1,57.0,55.4,54.0,94.92,1340.462,5721.2,1710.0,2171.0,10461.0,5377.840666666667,16124.754266666667,750.8733666666666
56.4,59.2,57.6,56.0,94.27,1268.964,5354.2,970.0,400.0,11858.0,5385.588,15401.6158,329.60299999999995
55.4,55.7,55.6,53.3,92.24,980.898,4198.8,0.0,656.0,8454.0,4825.906,11281.3123,125.53869999999999
51.6,54.5,53.2,50.1,89.41,1394.186,5982.0,2916.0,451.0,12304.0,5182.728666666667,17250.550266666665,807.2581666666666
54.4,56.3,55.2,52.9,91.73,1420.554,6052.8,1695.0,397.0,12517.0,6122.157999999999,16967.4822,510.95189999999997
57.1,64.1,60.5,57.5,90.32,2009.644,8777.0,10932.0,1253.0,12223.0,6122.281333333333,24414.317633333332,2870.378533333333
61.1,65.7,62.7,60.5,92.77,1746.792,7615.0,7609.0,574.0,11365.0,6385.024,20609.007,1973.47
64.2,68.4,66.3,62.4,87.42,1012.082,4367.4,1821.0,488.0,6737.0,5119.140666666666,10989.983366666667,547.7145666666667
59.4,72.0,66.9,57.3,71.75,1362.034,5808.6,1513.0,821.0,11374.0,6030.351333333333,16033.888933333334,524.1394333333333
54.6,61.9,57.7,50.8,78.18,1534.682,6544.4,2774.0,4269.0,8255.0,6703.8206666666665,17268.358666666667,1306.3651666666665
61.6,74.5,69.9,52.6,54.82,1215.19,5171.8,0.0,474.0,10870.0,5958.483333333334,14060.119633333334,109.10463333333333
62.0,70.5,66.3,57.1,72.74,1470.672,6354.0,3439.0,468.0,11728.0,5972.364,17503.0658,943.1117999999999
59.4,61.6,60.5,55.9,84.89,1973.108,8414.8,2705.0,3657.0,16184.0,7057.622666666666,24603.546166666667,1206.5530666666666
56.0,63.1,60.2,52.2,75.21,1674.356,7286.4,4922.0,2516.0,9096.0,7414.438666666667,18564.526466666666,1594.6004666666665
57.5,59.3,58.5,52.2,79.67,1217.984,5203.8,958.0,473.0,10336.0,5703.734666666666,14133.460166666666,339.6886666666667
53.8,62.3,57.5,50.9,79.44,1223.966,5217.0,0.0,488.0,10144.0,6461.568666666666,13621.185966666666,115.30276666666666
55.8,57.0,56.4,52.9,88.0,1768.092,7464.6,1875.0,4999.0,10336.0,8013.523999999999,19917.8917,1197.4048
55.6,66.5,60.8,53.8,78.52,1028.018,4393.4,0.0,488.0,8510.0,5384.492666666667,11476.441366666666,107.14376666666666
56.7,63.1,60.2,52.8,76.8,1332.316,5682.2,977.0,454.0,11977.0,5933.385333333334,15849.729733333334,343.0367333333333
56.5,69.8,63.7,52.1,67.45,1416.22,6068.4,2385.0,1803.0,9554.0,6496.393333333333,16005.105433333334,873.9549333333333
58.8,61.3,60.6,56.4,86.14,1672.55,7091.2,1021.0,4195.0,12337.0,6893.636666666666,19956.312866666667,870.8719666666666
61.3,61.8,61.6,59.9,94.37,1660.89,7124.6,3824.0,3525.0,11179.0,6122.33,19976.0188,1454.3397
67.4,82.1,76.6,65.2,68.53,1520.588,6597.6,968.0,6176.0,9230.0,5930.062666666667,18103.476066666666,1121.0472666666665
72.9,79.3,75.7,65.2,70.32,1442.064,6311.8,5740.0,1500.0,10188.0,4503.488,17883.3548,1631.004
63.6,76.2,69.8,57.7,66.23,1095.78,4715.4,973.0,883.0,8090.0,5480.14,12193.5317,398.094
59.6,67.0,63.3,51.3,65.41,1099.438,4782.4,0.0,689.0,10466.0,4863.399333333334,13291.787733333333,129.68663333333333
55.5,57.2,56.3,51.1,82.51,981.62,4323.8,921.0,1221.0,7939.0,4210.746666666667,11649.751566666666,421.31566666666663
59.5,67.4,63.2,57.1,80.88,1139.964,5018.8,2665.0,764.0,7690.0,5193.448,12835.1316,790.5208
59.7,63.8,61.9,52.8,72.28,1471.34,6296.4,0.0,809.0,12516.0,7442.986666666667,16714.22396666667,166.17246666666665
58.8,73.1,67.4,50.7,55.74,1367.296,5988.6,1746.0,1978.0,8263.0,7027.305333333334,14684.419333333333,747.3387333333333
61.2,65.2,63.6,56.2,76.95,1384.136,5895.0,398.0,806.0,5214.0,10532.138666666666,11468.997666666666,289.6662666666667
62.2,64.0,63.1,55.8,77.08,1349.002,5834.8,877.0,921.0,7438.0,8510.887333333334,13067.195333333333,404.6126333333333
57.4,65.0,62.2,47.8,59.82,1140.928,5032.8,822.0,932.0,6337.0,7026.649333333333,11202.094733333333,381.1423333333333
57.4,62.4,59.9,47.0,62.53,1120.074,4926.6,0.0,968.0,6151.0,7406.358,10623.4589,189.5861
58.3,69.7,64.4,54.4,71.23,1538.088,6569.0,860.0,804.0,6597.0,11035.636,13423.7134,405.1818
62.7,67.5,65.0,56.2,73.5,1113.99,4797.2,841.0,837.0,6913.0,6461.33,11407.3036,368.07169999999996
56.7,60.3,58.5,50.6,75.08,1005.934,4328.2,0.0,771.0,8451.0,5015.051333333333,11474.419333333333,142.72803333333331
62.4,79.9,73.1,52.8,50.04,834.788,3667.2,879.0,760.0,5762.0,4268.002666666666,9125.289066666666,349.49386666666663
64.4,78.4,71.6,57.1,61.04,1212.652,5226.4,857.0,1350.0,8459.0,6256.177333333333,13265.802133333333,439.6739333333333
63.3,82.3,74.7,57.5,56.49,1083.478,4785.4,0.0,625.0,5356.0,7701.959333333333,9702.786933333333,145.50983333333332
68.9,82.9,76.8,58.1,54.36,1154.504,5054.8,907.0,1240.0,8921.0,5424.554666666667,13234.157866666666,429.9762666666666
63.1,64.3,63.7,54.3,71.48,1193.5720000000001,5253.2,848.0,594.0,7781.0,6926.557333333333,12287.367133333333,340.1465333333333
58.0,69.4,65.1,51.7,62.71,1109.574,4892.0,1724.0,646.0,6444.0,6258.678,11349.7983,554.9669
54.8,61.9,58.8,49.0,70.51,1382.114,6106.2,2273.0,2826.0,7894.0,6541.944666666666,15207.743766666666,986.9967666666666
54.9,63.9,58.5,46.7,65.91,1409.472,6135.2,1064.0,598.0,7575.0,9140.604,13385.4348,411.0578
56.4,61.0,58.7,50.6,74.59,1633.162,6889.2,1071.0,2179.0,8203.0,10103.267333333333,15861.089733333334,635.6504333333332
61.6,77.4,68.7,55.5,62.97,820.056,3581.4,0.0,568.0,3854.0,5886.432,7260.0208,123.58959999999999
66.5,74.2,70.5,55.2,58.54,806.352,3490.8,0.0,541.0,6094.0,4462.364,8693.8171,107.70519999999999
68.9,87.8,80.6,60.2,50.74,812.038,3481.4,0.0,498.0,3943.0,5795.359333333333,7239.821033333334,113.29243333333334
72.6,90.1,82.6,62.5,51.74,801.158,3448.8,0.0,549.0,6105.0,4397.352666666667,8678.218066666666,108.26696666666666
73.3,76.9,75.1,60.4,60.39,855.824,3698.6,9.0,550.0,5178.0,5493.694666666666,8342.112266666667,119.72886666666666
64.6,76.2,71.1,57.8,63.31,1064.166,4615.0,2030.0,585.0,6178.0,5791.842,11030.6312,617.2764999999999
64.6,70.7,67.1,54.1,63.12,1164.446,5041.6,0.0,2151.0,5604.0,7448.6686666666665,11133.224066666668,351.22836666666666
61.7,81.0,73.0,55.4,55.49,1176.158,5073.6,897.0,2106.0,8295.0,5480.672666666666,13392.549366666666,546.1519666666666
64.5,76.2,71.1,55.5,58.37,921.668,4012.0,0.0,2096.0,3892.0,5967.022666666667,8658.030466666667,332.3408666666666
70.3,70.3,70.3,59.5,68.63,1130.41,4850.8,0.0,3732.0,7549.0,4988.643333333333,13138.388233333333,546.0942333333332
60.6,73.4,67.5,53.6,62.0,884.15,3828.0,0.0,2246.0,4147.0,5338.4366666666665,8714.960366666666,347.6193666666666
61.3,65.8,63.8,52.9,67.82,952.36,4070.8,907.0,523.0,4042.0,6610.093333333333,8461.338833333333,343.45553333333334
64.7,75.5,70.3,56.8,64.19,862.654,3720.2,801.0,544.0,7232.0,3885.6313333333333,10118.221633333333,297.5784333333333
65.3,73.3,68.3,60.1,75.69,549.104,2433.2,0.0,537.0,4158.0,2929.4946666666665,6017.959366666667,95.42306666666666
64.8,65.6,65.2,54.4,68.13,551.26,2441.0,0.0,534.0,4087.0,2994.8133333333335,5979.501133333333,95.56413333333333
62.4,75.4,69.0,54.5,61.09,554.616,2471.0,0.0,548.0,4272.0,2913.512,6130.5008,96.75559999999999
59.5,66.7,63.4,50.7,63.94,555.664,2477.6,0.0,558.0,4263.0,2923.3613333333333,6135.393733333333,98.19993333333333
61.2,70.9,66.1,59.8,80.68,549.482,2449.2,0.0,536.0,4191.0,2914.880666666667,6041.816766666667,95.15836666666667
64.1,74.7,69.1,58.6,69.68,615.212,2668.4,0.0,527.0,4096.0,3654.770666666667,6319.664966666667,99.93006666666666
61.7,62.1,61.9,53.2,73.05,543.356,2408.0,0.0,532.0,4116.0,2897.558666666667,5956.339266666667,94.49806666666666
57.6,70.7,64.8,52.0,64.75,533.476,2353.8,0.0,517.0,4013.0,2864.5053333333335,5826.002433333333,92.22173333333333
58.0,65.8,62.6,53.9,73.63,524.746,2309.2,0.0,507.0,3947.0,2818.7753333333335,5729.5979333333335,90.51223333333333
62.2,84.0,75.6,54.7,50.15,527.476,2330.0,0.0,520.0,3968.0,2826.7453333333333,5765.3875333333335,92.34033333333333
62.1,66.2,64.2,51.4,63.15,528.46,2337.8,0.0,526.0,3958.0,2838.9933333333333,5767.076533333334,93.25953333333332
57.4,60.2,58.8,50.8,75.0,535.064,2359.4,0.0,515.0,4042.0,2865.3346666666666,5852.989966666667,91.94666666666666
53.8,64.6,60.7,46.5,60.78,544.758,2397.4,0.0,525.0,4141.0,2901.886,5976.8946,93.5715
52.9,63.6,58.8,47.6,67.35,542.002,2407.2,0.0,542.0,4118.0,2876.2073333333333,5956.010633333333,95.68723333333332
58.3,71.8,63.4,55.4,75.75,529.698,2338.2,0.0,514.0,3982.0,2845.306,5783.3529,91.66829999999999
60.5,62.8,61.7,53.8,75.39,534.294,2353.8,0.0,508.0,4097.0,2829.818,5882.4399,90.6891
61.5,79.8,71.3,55.9,59.66,554.27,2424.2,0.0,512.0,4471.0,2816.8366666666666,6244.112566666667,91.00856666666667
59.5,70.1,64.4,54.4,70.52,1055.986,4552.4,0.0,4361.0,5282.0,5144.475333333333,11549.762733333333,633.7520333333333
61.0,85.3,74.7,55.5,52.92,1129.73,4921.2,1530.0,463.0,7328.0,6187.9766666666665,11871.080266666666,482.08376666666663
63.9,80.5,72.4,56.5,58.43,978.202,4155.4,940.0,741.0,5488.0,5882.827333333334,9713.411933333333,374.82803333333334
64.4,65.3,64.8,61.9,90.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.1,73.2,68.8,59.0,71.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.6,65.7,62.3,56.1,80.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.8,68.4,63.3,52.0,67.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.3,75.9,69.5,52.7,55.91,93.338,411.4,0.0,54.0,300.0,757.0126666666666,726.3575666666667,13.362966666666667
65.3,68.7,67.0,55.7,67.22,765.658,3352.2,0.0,565.0,6106.0,4020.019333333333,8500.085933333334,107.40283333333333
68.5,94.0,82.1,60.9,50.89,722.948,3247.0,0.0,541.0,5712.0,3822.0826666666667,7993.787966666667,102.66486666666665
69.5,82.0,75.6,61.8,62.88,980.408,4240.6,969.0,522.0,8959.0,4010.2426666666665,11974.914466666667,335.82026666666667
70.4,91.3,82.9,63.9,54.78,757.252,3312.8,0.0,538.0,5078.0,4546.137333333333,7742.901333333333,108.29993333333333
70.3,87.3,78.4,65.8,66.32,2030.65,8631.4,930.0,7583.0,12707.0,8335.263333333332,23911.665933333334,1321.7294333333332
66.3,67.6,67.0,58.5,74.25,1442.856,6165.8,2086.0,549.0,12983.0,5745.672,17656.9417,623.4026
64.4,70.9,66.9,57.7,72.24,1668.48,7110.4,3005.0,534.0,13095.0,7451.68,19321.3798,858.2148
59.4,69.2,63.9,54.7,72.71,1494.802,6310.8,940.0,1470.0,11790.0,7113.887333333333,17120.384233333334,482.01283333333333
61.8,82.1,75.5,52.9,47.3,1365.106,5909.0,2099.0,1723.0,7958.0,7120.815333333333,14481.735933333333,799.1686333333333
60.0,74.0,67.4,54.4,63.94,1593.318,6756.0,1947.0,1194.0,13990.0,6402.666,19427.0693,682.4758999999999
61.3,65.2,63.3,54.6,73.42,1392.492,5887.8,929.0,500.0,11785.0,6667.804,16041.3102,343.6322
61.7,78.9,70.0,56.1,62.38,1346.414,5721.8,940.0,523.0,9747.0,7352.624666666667,14431.479066666667,355.6157666666667
64.5,68.8,66.6,59.2,77.04,1743.84,7449.8,2605.0,734.0,13241.0,8269.72,19751.9258,794.8847999999999
59.3,66.4,62.2,59.0,89.22,1323.018,5707.8,1609.0,2732.0,7471.0,6646.586,14264.6203,813.9550999999999
66.1,70.7,67.9,62.6,83.2,1422.876,6058.0,3164.0,532.0,10174.0,6510.612,16109.3114,889.9005999999999
60.7,63.9,62.3,54.0,74.41,1451.854,6202.2,1929.0,922.0,11829.0,6374.051333333333,17055.722833333333,641.5254333333334
59.5,73.9,69.4,57.3,66.09,1303.812,5575.8,1.0,495.0,7478.0,8827.964,12237.0921,136.4428
55.6,69.3,62.1,51.5,69.47,1238.714,5330.4,1813.0,2128.0,7016.0,6287.344666666667,13269.863166666666,778.4711666666666
57.6,76.5,68.1,53.0,60.13,1328.108,5647.0,966.0,654.0,10773.0,6471.042666666666,15114.479266666667,372.33026666666666
65.0,65.7,65.3,61.9,88.73,1463.31,6209.2,930.0,1427.0,8996.0,8441.85,15028.965400000001,485.33889999999997
61.5,87.0,75.8,58.2,57.84,1612.092,6848.2,1805.0,2080.0,8891.0,9092.804,16485.9054,792.011
71.0,77.4,73.6,59.9,62.46,1076.32,4667.2,1301.0,798.0,6710.0,5928.793333333333,11251.614133333333,470.2187333333333
63.3,81.3,73.6,56.2,55.66,1430.678,6101.8,1874.0,2705.0,10270.0,5988.092666666666,16835.837066666667,868.4063666666666
63.4,66.6,64.3,61.9,92.11,986.094,4252.6,0.0,898.0,6018.0,6142.438,9787.0219,169.9021
57.3,60.2,58.8,54.6,86.07,1339.738,5665.0,1038.0,739.0,10310.0,6762.419333333333,14939.711333333333,403.88803333333334
55.0,62.4,58.3,53.1,83.06,1497.608,6376.0,1954.0,5496.0,9727.0,5214.622666666666,18381.809266666667,1261.9020666666665
55.5,58.9,57.0,54.7,92.02,1247.946,5273.8,982.0,754.0,11779.0,4987.302,15435.7439,377.5449
58.6,66.2,62.9,56.9,81.14,919.6,3904.6,0.0,1307.0,5156.0,5701.713333333333,9074.014233333333,222.33173333333332
59.2,65.9,62.8,54.6,75.2,1682.832,7179.8,3323.0,766.0,13262.0,7162.124,19777.4172,964.6346
50.1,54.1,52.1,50.0,92.65,1111.376,4768.6,0.0,679.0,7969.0,6441.218666666667,11653.930166666667,141.85446666666667
52.4,73.5,64.5,51.7,65.84,1510.394,6434.0,2472.0,1167.0,11768.0,6525.784666666666,17696.560266666667,807.9781666666667
58.3,63.4,60.9,53.3,76.44,1449.862,6088.0,1021.0,755.0,12002.0,6919.627333333333,16671.664933333333,402.6616333333333
53.3,75.4,67.4,49.1,55.01,1327.992,5650.0,1739.0,773.0,8666.0,7138.864,14088.5453,582.2878
58.0,64.8,61.6,53.0,73.65,106.006,458.4,0.0,150.0,896.0,482.7153333333333,1250.4540333333334,24.03383333333333
52.6,53.7,53.1,49.1,86.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.8,72.8,63.2,47.3,58.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.8,66.8,64.0,56.7,77.23,470.426,1966.6,944.0,181.0,902.0,3640.4086666666667,3612.376866666667,282.9225666666666
58.1,69.6,64.7,57.3,77.63,1684.426,7026.0,1579.0,648.0,13047.0,8457.735333333334,18807.634433333333,535.6376333333333
56.7,62.8,59.5,51.7,75.93,1248.278,5190.0,0.0,771.0,7988.0,7787.812666666667,12440.426466666668,165.23836666666665
53.4,53.9,53.6,51.7,92.92,1504.82,6296.6,1752.0,724.0,11307.0,7456.626666666667,16794.959866666668,580.4810666666666
49.3,61.7,55.9,46.4,71.32,1923.254,8041.4,3972.0,741.0,13532.0,9103.004666666666,21502.999066666667,1134.3719666666666
45.5,57.7,51.0,46.2,83.95,1830.684,7773.8,5000.0,2564.0,7738.0,9739.348,18528.9546,1639.2638
50.2,66.4,60.0,45.1,60.91,1775.96,7485.0,1709.0,722.0,8252.0,12058.206666666667,16133.115866666667,607.8632666666666
49.8,59.1,53.8,42.2,65.27,1854.624,7807.8,0.0,3012.0,12037.0,10315.547999999999,19618.3802,489.54139999999995
43.2,44.7,43.9,36.0,73.42,1315.456,5494.4,1016.0,527.0,8055.0,7964.485333333333,13154.691633333334,380.0935333333333
49.7,57.2,53.4,44.4,71.73,1809.954,7614.2,2159.0,543.0,12666.0,9681.338,19410.0542,672.1513
50.7,53.2,51.7,46.6,82.74,1510.456,6384.2,964.0,710.0,9927.0,8812.505333333333,15533.185333333333,398.6275333333333
42.6,56.4,49.7,39.1,68.28,1611.78,6827.0,959.0,1585.0,13132.0,7461.22,18720.8703,504.6572
41.2,46.2,43.9,36.5,75.3,1998.904,8522.2,3325.0,773.0,10297.0,12142.321333333333,19438.803233333332,1007.1929333333333
42.8,54.7,47.5,41.5,80.66,1622.59,6941.4,1007.0,5006.0,8734.0,7972.983333333334,17683.131433333332,987.7976333333332
40.3,48.3,43.7,38.1,80.81,1579.692,6741.2,1104.0,780.0,9812.0,9464.444,15920.7942,447.4482
42.4,51.7,48.1,40.6,75.54,2073.886,8662.8,1988.0,611.0,16593.0,10194.835333333333,23432.829333333335,642.7684333333333
49.6,54.2,51.5,45.8,81.02,2135.122,9016.0,2583.0,2441.0,14239.0,10689.427333333333,23420.373533333335,1041.2284333333332
45.7,52.3,50.2,48.4,93.4,1596.324,6751.2,712.0,827.0,10786.0,9285.288,16523.1491,356.91299999999995
48.0,68.6,58.2,48.1,71.19,1000.014,4228.0,0.0,645.0,7656.0,5493.098,10834.452800000001,129.67849999999999
52.4,55.5,54.0,52.2,93.76,1047.382,4412.2,995.0,666.0,4681.0,7078.147333333333,9514.168433333334,387.8670333333333
47.1,59.9,55.1,46.8,74.52,2713.884,11380.8,2234.0,10218.0,16382.0,10821.668,32031.3192,2016.0937999999999
44.9,53.9,48.7,42.7,79.88,1925.978,8140.4,1025.0,4110.0,9461.0,11230.692666666666,19297.744766666667,896.1701666666667
48.7,49.6,49.1,44.2,83.23,1727.964,7248.4,2154.0,690.0,10330.0,10100.948,17468.8936,695.0962
49.3,54.6,52.0,46.0,80.38,1355.198,5683.4,755.0,691.0,6757.0,9188.132666666666,12458.086466666668,349.34636666666665
45.4,49.5,47.2,44.7,90.94,1668.892,6887.8,1106.0,478.0,12697.0,8898.877333333334,18186.759533333334,401.3097333333333
41.7,54.8,49.0,41.8,76.98,2293.236,9633.2,3737.0,3883.0,13465.0,11162.672,25026.5287,1521.8862
51.1,55.2,52.8,50.7,92.69,2390.548,10031.0,1982.0,7541.0,13237.0,11120.609333333334,26613.126033333334,1593.7261333333333
53.4,54.9,54.2,52.3,93.43,1163.292,4884.8,0.0,541.0,6748.0,7771.424,11023.7161,134.18019999999999
50.5,57.2,52.8,48.9,86.73,945.904,3960.6,0.0,2488.0,4989.0,5338.1613333333335,9745.246733333333,380.3059333333333
47.8,49.7,48.5,46.7,93.57,1260.278,5217.0,0.0,2058.0,8269.0,6950.892666666667,13398.228366666666,333.6877666666666
43.5,57.8,51.6,45.5,80.55,1463.326,6048.2,1103.0,2627.0,9087.0,7537.975333333333,15823.033533333333,683.4646333333333
53.8,54.5,54.1,48.1,80.19,1204.422,5057.2,1075.0,726.0,3911.0,9060.694,9889.0511,431.6997
47.1,52.6,50.6,46.0,84.36,2152.7,8969.8,2353.0,614.0,15303.0,11529.286666666667,23135.633066666665,742.9768666666666
47.2,63.1,55.1,44.6,68.51,1476.43,6098.6,1430.0,678.0,5589.0,10707.863333333333,12595.551433333334,524.0984333333333
44.6,49.7,47.7,43.6,85.71,1383.18,5670.2,0.0,634.0,8746.0,8827.1,13592.9428,154.7158
50.4,53.5,51.8,41.2,67.77,1191.082,4927.4,0.0,574.0,5784.0,8597.247333333333,10534.025033333333,145.64563333333334
36.2,49.3,41.8,34.7,76.49,1293.298,5413.8,1021.0,1108.0,6529.0,8257.279333333334,12321.303233333334,463.2932333333333
41.9,44.7,43.7,40.3,87.76,2555.146,10794.4,6029.0,11193.0,10286.0,9759.655333333332,29257.060933333334,3063.716633333333
46.1,51.3,48.3,40.3,75.01,1736.088,7276.8,0.0,790.0,12610.0,10135.976,18166.4146,185.272
39.0,44.2,42.0,37.6,84.2,1805.408,7697.0,3255.0,680.0,9803.0,10530.442666666666,17999.416266666667,964.6906666666666
